"time","loss","layer_0.max_depth","layer_0.min_data_in_leaf","layer_0.boosting_rounds","layer_1.input_window","layer_0.num_leaves","layer_1.min_data_in_leaf","layer_1.boosting_rounds","status","layer_1.learning_rate","layer_1.num_leaves","log","layer_0.bagging_fraction","layer_1.max_depth","layer_0.learning_rate","layer_0.input_window","error","layer_0.feature_fraction","trial"
"18.588302","0.2977585283344018","8.0","59.0","22.0","4.0","43.0","71.0","20.0","ok","0.03721012046476291","28.0","","0.4169336628675151","13.0","0.4307794121247485","1.0","","0.7744622662053373","4152"
"20.191342","0.13335426199891476","15.0","32.0","16.0","5.0","43.0","29.0","43.0","ok","0.2918391672032923","25.0","","0.9428435970105356","10.0","0.41761123415289575","1.0","","0.6769402841523431","4153"
"14.289655","0.16542898102638157","10.0","54.0","9.0","4.0","19.0","33.0","19.0","ok","0.17436649218293288","30.0","","0.9608908754671166","8.0","0.21337657973467894","0.0","","0.5689196441372499","4154"
"15.195034","0.13743031387670623","10.0","37.0","15.0","4.0","9.0","9.0","24.0","ok","0.05625818547193231","23.0","","0.3767976566011422","3.0","0.4245857208966702","1.0","","0.5988793690917223","4155"
"15.385541","0.1762295791324403","9.0","62.0","22.0","3.0","21.0","85.0","6.0","ok","0.1522974140163017","48.0","","0.9028706977812114","9.0","0.11560423805734266","0.0","","0.613001639851219","4156"
"18.703144","0.41513536657628364","14.0","74.0","26.0","3.0","14.0","97.0","9.0","ok","0.017954532821418533","7.0","","0.5674484148531034","8.0","0.11945924277714427","2.0","","0.7145155500167468","4157"
"19.495617","0.17233852654215268","9.0","72.0","19.0","4.0","31.0","8.0","9.0","ok","0.1684377441235442","23.0","","0.5444962596168772","10.0","0.15429153268037518","2.0","","0.9322644892221288","4158"
"15.18242","0.15924089907375563","10.0","38.0","7.0","5.0","16.0","65.0","62.0","ok","0.08019063387615281","14.0","","0.7704053226112443","7.0","0.13212636587189694","0.0","","0.667180426256762","4159"
"23.747405","0.3235944937528444","11.0","44.0","16.0","5.0","49.0","33.0","5.0","ok","0.08305521156681876","37.0","","0.5928095951374623","9.0","0.20973235207566254","3.0","","0.6676888570181246","4160"
"17.805688","0.1595122111971162","10.0","75.0","10.0","4.0","8.0","43.0","18.0","ok","0.2588253425497002","16.0","","0.7798069288148621","8.0","0.1262532442266542","2.0","","0.5799159905610578","4161"
"36.363198","0.18176833978347898","10.0","58.0","6.0","5.0","44.0","19.0","46.0","ok","0.1410192399692389","22.0","","0.30995344803588204","13.0","0.09211317850162545","2.0","","0.9624245316812369","4162"
"15.507793","0.1297387775214125","14.0","62.0","12.0","4.0","17.0","89.0","31.0","ok","0.06051795065330383","6.0","","0.5667353280241935","10.0","0.4252266773210315","1.0","","0.8332692817357181","4163"
"17.102872","0.17376973217609568","9.0","40.0","18.0","3.0","45.0","64.0","24.0","ok","0.06852097639049182","17.0","","0.8160184703261234","4.0","0.13430297135835956","1.0","","0.8851839226311549","4164"
"13.65901","0.234593949219958","9.0","77.0","16.0","4.0","42.0","92.0","10.0","ok","0.05097158293952173","37.0","","0.5853643491480303","6.0","0.09340569045456477","0.0","","0.5641512096000101","4165"
"30.368107","0.37879197493203026","13.0","76.0","58.0","4.0","41.0","67.0","25.0","ok","0.04928281673899468","49.0","","0.8235671452847411","10.0","0.47886808545908993","1.0","","0.6947380090893178","4166"
"21.833833","0.160586362301549","12.0","79.0","57.0","4.0","24.0","64.0","50.0","ok","0.024887048236263837","10.0","","0.2270308389069131","12.0","0.12087833336283749","1.0","","0.609116965864021","4167"
"21.21481","0.1453690444236191","12.0","48.0","14.0","5.0","30.0","52.0","36.0","ok","0.19288921796689992","23.0","","0.4513107511033829","12.0","0.14321585154269198","2.0","","0.791339693314616","4168"
"16.300223","0.1704321599303592","10.0","32.0","33.0","3.0","6.0","99.0","8.0","ok","0.2194603889481774","33.0","","0.7819130089509919","10.0","0.12266644399357425","1.0","","0.7236493828344331","4169"
"14.391116","0.15953234380695827","16.0","63.0","11.0","3.0","9.0","83.0","8.0","ok","0.23199373697822165","39.0","","0.8980349189792697","7.0","0.3002203027488143","1.0","","0.9073293064889743","4170"
"15.189267","0.2762200931210506","12.0","29.0","7.0","5.0","9.0","49.0","25.0","ok","0.01666684665222182","39.0","","0.31017982795307586","11.0","0.14164741974376197","0.0","","0.6049423003070575","4171"
"24.344444","0.2030506286203262","15.0","67.0","57.0","3.0","26.0","93.0","72.0","ok","0.014826858617197446","41.0","","0.24306401422844004","5.0","0.09653906275234753","1.0","","0.9891721211789398","4172"
"21.926011","0.13263373968637804","13.0","39.0","43.0","5.0","45.0","56.0","17.0","ok","0.1888594665070336","23.0","","0.2715079956918466","14.0","0.10197396275920403","1.0","","0.7449847048140548","4173"
"23.039913","0.2347518393137313","11.0","74.0","12.0","3.0","42.0","78.0","10.0","ok","0.12765043398388712","44.0","","0.7739097664715056","14.0","0.4709826436901028","3.0","","0.6869766090157288","4174"
"18.611167","0.14056401733205134","15.0","53.0","20.0","4.0","21.0","7.0","11.0","ok","0.15005583304597414","17.0","","0.2556607796993556","14.0","0.1356064502709646","2.0","","0.5179382528435297","4175"
"24.563617","0.4595512205931341","14.0","78.0","35.0","5.0","21.0","91.0","5.0","ok","0.025813825954008163","31.0","","0.6024252729072325","14.0","0.4383732070648935","2.0","","0.8696413852811647","4176"
"24.126753","0.3382820912006858","14.0","57.0","18.0","4.0","23.0","10.0","11.0","ok","0.035471747509783845","37.0","","0.310385543424471","11.0","0.11176787700221742","3.0","","0.9141269746232528","4177"
"29.941967","0.35312627893972737","13.0","30.0","34.0","5.0","48.0","55.0","13.0","ok","0.05759190092299315","27.0","","0.3761629850562572","16.0","0.4318195141758688","0.0","","0.7262944987094653","4178"
"29.065216","0.13333108858718298","10.0","48.0","40.0","5.0","29.0","59.0","63.0","ok","0.2880793531261744","49.0","","0.9799015527410356","4.0","0.1370714573740355","2.0","","0.7151718149630093","4179"
"28.627385","0.11586679550799257","10.0","64.0","36.0","3.0","21.0","31.0","20.0","ok","0.29851418299278537","17.0","","0.9130284791622912","14.0","0.14901246999378354","3.0","","0.5621515050652417","4180"
"16.800039","0.2816896926624019","11.0","69.0","42.0","5.0","19.0","89.0","34.0","ok","0.09055794577661284","7.0","","0.22837353066912214","12.0","0.4306309255982463","0.0","","0.8912015698506808","4181"
"18.290461","0.311703615884593","11.0","73.0","6.0","3.0","44.0","72.0","24.0","ok","0.024027325556051315","30.0","","0.9066084013061817","9.0","0.17174282605134672","2.0","","0.6561626332377027","4182"
"27.843142","0.3071012146404669","9.0","43.0","39.0","3.0","38.0","96.0","11.0","ok","0.05544144374066905","20.0","","0.36916571206431126","3.0","0.42476419088541817","2.0","","0.8208230222383304","4183"
"13.881353","0.15754489575839567","14.0","34.0","8.0","3.0","20.0","12.0","65.0","ok","0.07171185587392905","11.0","","0.8213036481038583","14.0","0.26939318452152433","0.0","","0.6881170500683185","4184"
"13.378257","0.35911630708513803","8.0","65.0","25.0","4.0","9.0","68.0","8.0","ok","0.03194250370168888","25.0","","0.7555803695728083","8.0","0.40869696324835464","0.0","","0.5562971631968272","4185"
"19.693794","0.12079014298875652","9.0","58.0","29.0","5.0","43.0","63.0","23.0","ok","0.15868945858670658","18.0","","0.341525132311015","9.0","0.08605947502560525","1.0","","0.8141059191342642","4186"
"18.513663","0.18444373798348557","15.0","75.0","47.0","5.0","30.0","24.0","8.0","ok","0.21997235961724348","22.0","","0.7207411887134648","16.0","0.14755516662757462","0.0","","0.6356695797264535","4187"
"28.342928","0.14258083279143965","11.0","55.0","35.0","5.0","13.0","41.0","69.0","ok","0.13251581388165967","50.0","","0.4688840946541375","8.0","0.08303143431844454","1.0","","0.6040518184260933","4188"
"20.725846","0.2373747372733229","12.0","50.0","31.0","3.0","21.0","86.0","52.0","ok","0.01563549088095643","28.0","","0.8883090908179214","7.0","0.10154423129885784","1.0","","0.5258256223673974","4189"
"28.150708","0.22200831227062004","14.0","66.0","25.0","4.0","41.0","59.0","67.0","ok","0.018155488276213355","15.0","","0.8285349029282671","7.0","0.09177896160841922","2.0","","0.7669613506044469","4190"
"21.327334","0.2867355193162215","12.0","58.0","61.0","3.0","15.0","22.0","5.0","ok","0.1263643598816699","48.0","","0.11764210805993008","13.0","0.18175124073570395","2.0","","0.8398956979253905","4191"
"36.998237","0.46189875945335696","16.0","72.0","70.0","4.0","29.0","84.0","10.0","ok","0.015293387855003568","26.0","","0.5642258038000967","9.0","0.22827683236880994","1.0","","0.8786232604252313","4192"
"14.85958","0.11478363011972541","12.0","53.0","15.0","4.0","10.0","15.0","18.0","ok","0.1448608757565492","21.0","","0.3657272472234673","3.0","0.49081702601473165","1.0","","0.5161898949821342","4193"
"17.596718","0.13999492782152986","12.0","37.0","12.0","4.0","39.0","43.0","46.0","ok","0.12010705457438166","13.0","","0.7655769714158797","14.0","0.4442024422113913","1.0","","0.980046347834967","4194"
"14.058195","0.15586773785554708","9.0","77.0","20.0","4.0","28.0","67.0","23.0","ok","0.07969011206053667","42.0","","0.33394566810587145","4.0","0.11711808519811223","0.0","","0.7928676742246359","4195"
"16.076248","0.12464692869118692","9.0","71.0","14.0","4.0","30.0","13.0","12.0","ok","0.18325454539060884","14.0","","0.8457772377201027","6.0","0.18124924854456073","1.0","","0.8358853355392436","4196"
"19.313256","0.3586487804757008","11.0","62.0","36.0","3.0","11.0","79.0","5.0","ok","0.024498579006931403","45.0","","0.28792462519183626","15.0","0.08571951720506982","2.0","","0.5171159456270404","4197"
"14.982636","0.1280069217595037","16.0","41.0","7.0","4.0","22.0","1.0","21.0","ok","0.26076987572304355","6.0","","0.5508771606999789","2.0","0.18998122363449016","1.0","","0.8475427597657572","4198"
"18.606473","0.3516473254140154","13.0","30.0","12.0","4.0","8.0","46.0","24.0","ok","0.012466351369520618","31.0","","0.6316902511352375","6.0","0.3264310354965565","1.0","","0.8755418740124239","4199"
"23.027381","0.13547173014301692","9.0","38.0","25.0","4.0","47.0","49.0","72.0","ok","0.13987140141079238","13.0","","0.7061405971630687","2.0","0.09348925682495689","2.0","","0.5240084302178835","4200"
"21.192082","0.32334758952632675","12.0","29.0","33.0","4.0","14.0","44.0","13.0","ok","0.04130072375901547","35.0","","0.5611869767691212","9.0","0.24027363924751835","2.0","","0.7816768623450269","4201"
"23.032721","0.16339309565200347","9.0","42.0","21.0","4.0","50.0","72.0","7.0","ok","0.21732559316656175","34.0","","0.35636687964900293","9.0","0.12273214633009895","3.0","","0.682880180022579","4202"
"17.899557","0.20094140493939913","13.0","54.0","8.0","4.0","19.0","55.0","21.0","ok","0.07648390466686855","21.0","","0.1324680885021548","15.0","0.23474478013547834","2.0","","0.956929220627213","4203"
"22.63947","0.23944145109373224","13.0","32.0","24.0","5.0","44.0","91.0","6.0","ok","0.15374904955692584","15.0","","0.2751976518892117","9.0","0.22031372974695318","2.0","","0.703307174244335","4204"
"12.982574","0.2746740859526033","8.0","60.0","8.0","3.0","19.0","37.0","23.0","ok","0.030979586038845167","34.0","","0.16587676095021164","11.0","0.286854839069054","0.0","","0.5912814670636769","4205"
"16.168608","0.2296932333701466","14.0","47.0","6.0","4.0","8.0","44.0","29.0","ok","0.2727373998929376","21.0","","0.3588121198850812","9.0","0.11033883534112429","1.0","","0.7196944150790694","4206"
"18.311076","0.2332229073460078","12.0","75.0","15.0","4.0","46.0","60.0","70.0","ok","0.010637787141914374","31.0","","0.33699818526966385","6.0","0.09797474484852456","0.0","","0.5916499472305812","4207"
"45.017678","0.18813398298533032","11.0","68.0","25.0","4.0","49.0","32.0","13.0","ok","0.2288150524455335","33.0","","0.748428770260253","15.0","0.3608608614030663","3.0","","0.5475304593758851","4208"
"23.118418","0.28079318478204723","11.0","43.0","14.0","4.0","46.0","66.0","29.0","ok","0.0290599792740705","36.0","","0.5081140691424361","12.0","0.3017516708236887","2.0","","0.529414489992097","4209"
"22.719642","0.3859264398941076","15.0","55.0","6.0","5.0","48.0","10.0","10.0","ok","0.019250142461458147","40.0","","0.5042584420998715","7.0","0.27329303191436355","2.0","","0.5955896082589633","4210"
"15.288561","0.41516480438211906","11.0","72.0","7.0","3.0","46.0","53.0","7.0","ok","0.027402249065461643","48.0","","0.8642401208588127","7.0","0.10079726954194615","1.0","","0.6319388625663297","4211"
"21.936399","0.38444707578042836","13.0","26.0","45.0","5.0","27.0","74.0","6.0","ok","0.09753584774447391","31.0","","0.576215122586472","4.0","0.385278332249474","1.0","","0.6091955249598533","4212"
"25.033459","0.15467179914581686","9.0","54.0","11.0","4.0","13.0","91.0","38.0","ok","0.1276550326555574","46.0","","0.9462700070534473","11.0","0.2094806436171896","3.0","","0.6001864206988958","4213"
"17.780638","0.3422331523522373","11.0","49.0","29.0","3.0","26.0","25.0","5.0","ok","0.010973699583080084","41.0","","0.7421499147023558","7.0","0.10602318626805833","1.0","","0.8349277443590442","4214"
"19.487795","0.1390397620731333","10.0","62.0","11.0","4.0","27.0","67.0","24.0","ok","0.19836060073022047","24.0","","0.5624274661813797","12.0","0.20612559615964998","2.0","","0.7319343357460812","4215"
"19.106827","0.2380172396101632","13.0","56.0","18.0","4.0","26.0","51.0","68.0","ok","0.010148984083459904","20.0","","0.5631257693563728","4.0","0.17889395814934897","1.0","","0.9430697137147803","4216"
"19.78491","0.13300478727759868","15.0","49.0","14.0","4.0","12.0","25.0","68.0","ok","0.05128091136632912","11.0","","0.6968557307188133","3.0","0.1756256218916349","2.0","","0.9235398184691188","4217"
"15.700156","0.23597799193350233","9.0","35.0","6.0","4.0","41.0","34.0","23.0","ok","0.04708385559726874","15.0","","0.7917117913889936","14.0","0.2476847322934557","1.0","","0.7923181794026652","4218"
"26.614219","0.1469509822800729","16.0","28.0","45.0","4.0","14.0","14.0","50.0","ok","0.041951199126260365","28.0","","0.20021839719554563","13.0","0.08090121805348298","3.0","","0.5773497665857923","4219"
"16.566178","0.17898334465225463","12.0","71.0","30.0","3.0","22.0","24.0","70.0","ok","0.023719619650031897","14.0","","0.37188824658706066","12.0","0.38212951025046504","0.0","","0.8994726844096153","4220"
"19.703919","0.36403202185918776","13.0","57.0","7.0","4.0","22.0","44.0","54.0","ok","0.011943904482001968","10.0","","0.39157669561208897","12.0","0.1492932558549946","2.0","","0.841968337317164","4221"
"15.974186","0.17430804971639044","12.0","65.0","5.0","4.0","35.0","21.0","23.0","ok","0.08053072056995622","22.0","","0.18144909938164583","16.0","0.09795627738955452","1.0","","0.5901758939622082","4222"
"18.176727","0.1253024200841654","10.0","50.0","46.0","3.0","14.0","68.0","51.0","ok","0.2052232278257963","44.0","","0.290820027486669","2.0","0.14666003456852097","1.0","","0.6444886294272658","4223"
"27.630573","0.22403749660031214","9.0","45.0","17.0","5.0","30.0","73.0","39.0","ok","0.0437997341444251","48.0","","0.42210058000249373","14.0","0.08612537406192193","1.0","","0.9160093254584425","4224"
"25.140968","0.23473176360478168","11.0","73.0","13.0","4.0","9.0","32.0","66.0","ok","0.02246775079311711","47.0","","0.36956521891198435","8.0","0.1455693190880918","2.0","","0.9136202901201713","4225"
"21.317892","0.5230134890574947","8.0","41.0","24.0","4.0","8.0","46.0","8.0","ok","0.01164554167155214","20.0","","0.9215110757125637","8.0","0.08499895900453383","3.0","","0.586366962637719","4226"
"20.789847","0.1623578682587111","9.0","74.0","11.0","4.0","39.0","10.0","7.0","ok","0.14311592386524422","17.0","","0.309731591269751","13.0","0.42184500324178814","3.0","","0.7919219989932419","4227"
"24.135123","0.3596791434736055","14.0","73.0","45.0","4.0","6.0","69.0","8.0","ok","0.028582168470596733","48.0","","0.6639035943633347","12.0","0.20928176237606996","3.0","","0.6549034063621119","4228"
"22.396088","0.2544441990863016","13.0","64.0","26.0","4.0","7.0","12.0","37.0","ok","0.04016689704448478","20.0","","0.21817963452040226","2.0","0.10114709802876935","3.0","","0.9138812719638176","4229"
"20.799272","0.36088461299680613","9.0","54.0","10.0","4.0","11.0","33.0","20.0","ok","0.027960099328257847","13.0","","0.8201368567098959","12.0","0.11578504803864614","3.0","","0.7858599513363104","4230"
"23.329174","0.20746887543006307","11.0","20.0","12.0","4.0","43.0","93.0","67.0","ok","0.01841836750923378","23.0","","0.35838410990702474","14.0","0.20660206035257458","2.0","","0.6362309450583625","4231"
"17.908869","0.32259054052195807","14.0","41.0","6.0","4.0","46.0","76.0","24.0","ok","0.021327701089835175","7.0","","0.7286502835791014","11.0","0.15988997385101988","2.0","","0.66088970822492","4232"
"62.815721","0.2543137732998835","14.0","43.0","34.0","5.0","41.0","65.0","18.0","ok","0.06951270223887235","46.0","","0.9756882180567024","2.0","0.10465200009516352","3.0","","0.8342062719000518","4233"
"18.921869","0.3846224883567186","16.0","61.0","70.0","4.0","10.0","96.0","10.0","ok","0.09657092095103807","19.0","","0.24923152330047868","12.0","0.45428043401560697","1.0","","0.9246639382070528","4234"
"19.106322","0.240864136753283","14.0","71.0","11.0","3.0","24.0","6.0","22.0","ok","0.043400566219955104","25.0","","0.7629880177349945","5.0","0.18176084700417727","2.0","","0.7103171671559191","4235"
"16.772189","0.16994903145303916","12.0","24.0","13.0","3.0","37.0","46.0","16.0","ok","0.143118619248997","37.0","","0.9488803483194264","12.0","0.2638908548110491","1.0","","0.9353144011318725","4236"
"15.798103","0.3696725797057987","9.0","59.0","24.0","4.0","7.0","58.0","8.0","ok","0.01323095296392498","37.0","","0.4788406909887878","9.0","0.17325822641905206","1.0","","0.7783709365992519","4237"
"25.722662","0.20344388255852022","12.0","55.0","67.0","3.0","32.0","53.0","40.0","ok","0.05689261565258311","8.0","","0.3933318307550918","11.0","0.20135057653575478","1.0","","0.8737540564442272","4238"
"34.379639","0.2673573386362305","16.0","77.0","25.0","4.0","43.0","35.0","74.0","ok","0.010793119184490095","49.0","","0.4505999063539188","15.0","0.08574729219589675","2.0","","0.7186371238912015","4239"
"23.742345","0.1649935760636475","12.0","38.0","8.0","4.0","10.0","39.0","29.0","ok","0.19535044106000618","50.0","","0.3603889363404684","13.0","0.19110601551002845","3.0","","0.5474308732540755","4240"
"21.292744","0.30821104136947447","9.0","37.0","12.0","3.0","15.0","40.0","12.0","ok","0.02600242279190751","27.0","","0.9318091966853598","12.0","0.41169918878044337","3.0","","0.7938618830931908","4241"
"20.718323","0.1802428211854031","9.0","41.0","12.0","4.0","24.0","38.0","6.0","ok","0.15941816372118833","19.0","","0.986873060207457","11.0","0.23650581707610818","3.0","","0.5194993034442486","4242"
"19.30895","0.19516268753433194","15.0","20.0","20.0","5.0","12.0","67.0","51.0","ok","0.02191920927010937","26.0","","0.7871638185019716","9.0","0.26837569551906504","1.0","","0.9304822980236047","4243"
"22.120574","0.22213792437478871","11.0","66.0","12.0","5.0","38.0","66.0","72.0","ok","0.23443071752546732","35.0","","0.18319402582123673","15.0","0.23244370341672171","1.0","","0.6603766848858211","4244"
"17.388742","0.1535998724756711","9.0","55.0","22.0","3.0","28.0","30.0","73.0","ok","0.07907798037152197","26.0","","0.1952282996057368","14.0","0.17485430471479294","0.0","","0.878506599965563","4245"
"38.106046","0.31010522961248227","10.0","32.0","45.0","4.0","29.0","3.0","8.0","ok","0.03445412776329648","43.0","","0.6773068215883068","4.0","0.10429042150530862","3.0","","0.5971839006059176","4246"
"16.604333","0.17895694470405532","14.0","74.0","16.0","4.0","21.0","31.0","33.0","ok","0.03578047944947826","5.0","","0.7041685860725143","16.0","0.2953473337087914","1.0","","0.7843227871147919","4247"
"27.327066","0.15685247128180915","13.0","58.0","25.0","4.0","37.0","32.0","8.0","ok","0.23461009115888984","26.0","","0.6456248896338548","3.0","0.40163220799811045","3.0","","0.5838190701248203","4248"
"18.511127","0.3062541830263925","14.0","78.0","16.0","3.0","39.0","47.0","9.0","ok","0.033120631331105155","9.0","","0.25042822920348784","4.0","0.28730657762439415","2.0","","0.8762070644732689","4249"
"39.272027","0.19791113994740964","15.0","76.0","6.0","3.0","37.0","62.0","65.0","ok","0.017372986245483564","9.0","","0.91435229652961","9.0","0.14796747395617008","3.0","","0.9933565521634633","4250"
"39.501807","0.3301636118223104","13.0","25.0","58.0","4.0","49.0","23.0","8.0","ok","0.06134417792119507","47.0","","0.42150598120630234","15.0","0.08210472733957416","1.0","","0.7649146012751808","4251"
"44.017223","0.250790649232059","13.0","25.0","42.0","5.0","26.0","80.0","46.0","ok","0.08058227383555741","48.0","","0.7394801267105894","15.0","0.3501274885144196","2.0","","0.6350371268210844","4252"
"16.796623","0.3115253745962896","12.0","52.0","8.0","4.0","39.0","21.0","23.0","ok","0.035552648201776935","38.0","","0.7304616581159927","15.0","0.08936603846932983","1.0","","0.8880381677727452","4253"
"17.47431","0.43099181581500706","12.0","76.0","8.0","4.0","11.0","55.0","7.0","ok","0.03689921858694164","41.0","","0.6031313299049079","15.0","0.13619616110692626","2.0","","0.7765379739170146","4254"
"25.149567","0.2187406090566869","15.0","20.0","53.0","4.0","32.0","55.0","15.0","ok","0.27305482093143474","23.0","","0.19340463340604291","10.0","0.3963926642847981","2.0","","0.5319002463206792","4255"
"16.498289","0.2582853247873665","14.0","39.0","6.0","4.0","36.0","41.0","58.0","ok","0.2334136909747128","21.0","","0.8911451233985135","14.0","0.0840451843742161","0.0","","0.5866409986372862","4256"
"15.600546","0.19411427169145823","9.0","39.0","25.0","4.0","36.0","71.0","33.0","ok","0.04749589313215332","18.0","","0.42870812616346965","10.0","0.22672763318126068","0.0","","0.8363099682207129","4257"
"24.333176","0.23309640135355472","14.0","52.0","21.0","4.0","44.0","78.0","26.0","ok","0.036486321844112345","37.0","","0.4512001727939653","15.0","0.1588031729264815","2.0","","0.994933795415252","4258"
"15.498439","0.3024331806550214","10.0","36.0","28.0","5.0","13.0","68.0","55.0","ok","0.01010854818702319","6.0","","0.7246951327007305","9.0","0.3042630690460956","0.0","","0.5200345625399145","4259"
"44.135832","0.2390268765149246","12.0","56.0","51.0","4.0","29.0","8.0","46.0","ok","0.022191715529583822","48.0","","0.6187212590846063","11.0","0.0884953247149227","2.0","","0.8951997674536316","4260"
"17.903902","0.5325937486781379","11.0","66.0","9.0","4.0","9.0","90.0","5.0","ok","0.018133809774754674","16.0","","0.1988311126943864","4.0","0.22154540571736492","2.0","","0.5804901955938804","4261"
"13.187811","0.27210957750241027","15.0","51.0","37.0","3.0","6.0","43.0","14.0","ok","0.06486336269043892","26.0","","0.1398421588456153","14.0","0.10328984169549461","0.0","","0.6681556512819316","4262"
"17.176113","0.4982673510645057","8.0","71.0","66.0","4.0","19.0","36.0","50.0","ok","0.04384123214644967","23.0","","0.4696248561638169","3.0","0.4643093796225114","0.0","","0.6062742945044362","4263"
"19.480085","0.11990880217410842","14.0","44.0","16.0","5.0","48.0","29.0","44.0","ok","0.22799602245569703","13.0","","0.5834062812365943","5.0","0.3771521899549659","1.0","","0.6431732423736614","4264"
"17.902203","0.26774571597412583","10.0","32.0","5.0","4.0","30.0","86.0","29.0","ok","0.03804065286098563","32.0","","0.9805099755713322","11.0","0.36917549612524725","1.0","","0.963623038337416","4265"
"16.994397","0.324293267240621","11.0","51.0","54.0","5.0","9.0","87.0","21.0","ok","0.01301711184120643","49.0","","0.5055853279457925","15.0","0.3614194250342378","0.0","","0.8748550179443386","4266"
"13.257172","0.2902567147972516","11.0","24.0","8.0","4.0","36.0","22.0","15.0","ok","0.041589246923647585","9.0","","0.8692144025332803","4.0","0.15831201092990302","0.0","","0.8399860574526172","4267"
"19.484622","0.35142411198618606","11.0","76.0","31.0","5.0","33.0","99.0","6.0","ok","0.022763256174575138","9.0","","0.3852227291858972","2.0","0.11340765900634932","1.0","","0.8329561090881019","4268"
"14.483663","0.16014569931576172","15.0","59.0","12.0","4.0","23.0","28.0","24.0","ok","0.1592925292215454","39.0","","0.24507306666455186","15.0","0.24187922679336946","0.0","","0.6350583341558838","4269"
"23.507128","0.14140973034264495","11.0","50.0","6.0","5.0","37.0","84.0","64.0","ok","0.03420873396327131","8.0","","0.6826339775353844","13.0","0.1955620830302952","3.0","","0.785473563241602","4270"
"15.891613","0.4480819869640144","9.0","55.0","15.0","5.0","7.0","13.0","7.0","ok","0.0283310761795817","43.0","","0.1338914244937038","9.0","0.21173460735050767","1.0","","0.6507552189784316","4271"
"18.506496","0.16384176553772278","9.0","21.0","11.0","4.0","39.0","92.0","47.0","ok","0.055103027097358974","29.0","","0.9651739891714612","5.0","0.14740015677090387","1.0","","0.9692919507413291","4272"
"20.722984","0.2106946313212137","14.0","30.0","8.0","5.0","48.0","43.0","5.0","ok","0.2939594393586085","34.0","","0.10275174765572487","12.0","0.08148919126742456","3.0","","0.7397630462592963","4273"
"28.324984","0.3070979223486604","15.0","20.0","15.0","4.0","48.0","43.0","23.0","ok","0.027983460771304144","21.0","","0.7969487923361672","13.0","0.41437857817254137","3.0","","0.8899975142941137","4274"
"58.996555","0.47735411867679417","12.0","48.0","48.0","5.0","38.0","53.0","38.0","ok","0.012956402528017627","26.0","","0.889848769369145","16.0","0.453591640529241","3.0","","0.532393957570299","4275"
"13.589852","0.16658048309250983","11.0","48.0","8.0","4.0","45.0","8.0","11.0","ok","0.260122797945346","46.0","","0.4181746298763268","8.0","0.3765267197029406","0.0","","0.8871946449615242","4276"
"22.295117","0.25783780205976875","12.0","46.0","7.0","5.0","46.0","68.0","59.0","ok","0.02213808687866401","6.0","","0.9707414658801609","14.0","0.14281151836107497","2.0","","0.5741082367641586","4277"
"18.217846","0.29913902992960856","16.0","36.0","7.0","4.0","25.0","64.0","26.0","ok","0.021220779070233297","49.0","","0.3639370020278435","4.0","0.19888391980193418","2.0","","0.5945145657421653","4278"
"14.082159","0.14265490038293568","14.0","48.0","20.0","4.0","24.0","28.0","22.0","ok","0.16660462798600573","5.0","","0.7457031312711908","4.0","0.35404485593794366","0.0","","0.8035395401865466","4279"
"20.221054","0.1176899855527775","9.0","33.0","11.0","3.0","24.0","89.0","16.0","ok","0.2221024629902409","38.0","","0.998097694715071","3.0","0.2844319214881773","3.0","","0.5555990707968308","4280"
"30.546426","0.24294669156603999","10.0","39.0","39.0","5.0","44.0","59.0","9.0","ok","0.09535233223896711","12.0","","0.6859611740558016","12.0","0.10472287393982962","2.0","","0.9687076218004049","4281"
"14.98906","0.17059310922883553","12.0","23.0","21.0","4.0","31.0","7.0","21.0","ok","0.08328749293742027","26.0","","0.6008996843366181","13.0","0.09070540322541487","0.0","","0.7905646863999294","4282"
"14.360902","0.29180854514811166","11.0","30.0","6.0","5.0","22.0","42.0","72.0","ok","0.010033558878114369","8.0","","0.1587575786579356","3.0","0.0836718248900898","0.0","","0.6352231081082679","4283"
"29.12319","0.3624974916674127","8.0","63.0","50.0","4.0","18.0","53.0","7.0","ok","0.08624529960846812","43.0","","0.5899089112411738","8.0","0.4248145202907744","2.0","","0.7819341183830185","4284"
"25.632941","0.3173061939927309","14.0","43.0","5.0","4.0","40.0","21.0","72.0","ok","0.011431838521925803","24.0","","0.9738282909450467","9.0","0.18767644174268786","3.0","","0.7838591296526416","4285"
"22.540754","0.12259629396203993","11.0","46.0","45.0","3.0","44.0","62.0","42.0","ok","0.2558734400303376","11.0","","0.33506117318567896","3.0","0.1152770980034033","1.0","","0.9956195328831839","4286"
"13.079818","0.23816240533613417","10.0","35.0","13.0","4.0","23.0","74.0","15.0","ok","0.07004537843304584","14.0","","0.7626284242297318","12.0","0.10023477129121619","0.0","","0.7815484772329273","4287"
"12.182524","0.4276610576399851","9.0","38.0","20.0","3.0","16.0","32.0","5.0","ok","0.014160708869550762","14.0","","0.20455066401464833","5.0","0.42964574183602827","0.0","","0.5014347784812865","4288"
"16.595263","0.19889263350653977","11.0","74.0","44.0","3.0","13.0","13.0","43.0","ok","0.05771704443297503","37.0","","0.12313642419113652","8.0","0.13464685281590594","0.0","","0.5951712476170397","4289"
