trial,status,loss,time,log,error,activation,layer1_layers,layer1_size,layer2_layers,layer2_size,layer3_layers,layer3_size,layer4_layers,layer4_size,learning_rate,weight_decay
2028,ok,0.3652,1305.098267,,,elu,3,64,2,160,2,192,3,256,0.894915678105267,0.0001552522436
2029,ok,0.2908,1136.872101,,,rrelu,3,80,2,128,1,128,2,256,0.322853277051329,0.000111068432457
2030,ok,0.4573,1144.705966,,,relu,3,64,3,128,1,128,2,384,0.515941327162329,7.27001409299228E-05
2031,ok,0.3315,1370.314998,,,selu,2,64,3,128,1,256,3,384,0.60258750543887,8.57609728724852E-05
2032,ok,0.3749,1149.114309,,,elu,2,80,2,128,1,192,3,256,1.06639632350312,5.01786528987401E-05
2033,ok,0.9,1200.127141,,,selu,3,80,2,128,1,128,2,384,1.0777258029782,0.000102296528292
2034,ok,0.3235,1174.452976,,,elu,3,64,3,160,1,128,2,256,0.989167978784892,0.000145700668014
2035,ok,0.3418,1143.056242,,,elu,2,64,3,128,1,128,3,256,0.66216394637745,0.000175959982157
2036,ok,0.1745,1355.991854,,,selu,3,80,3,128,1,192,2,384,0.511783372515033,6.98706669658407E-05
2037,ok,0.33,1353.252373,,,selu,2,64,3,160,2,192,2,384,0.368772552018264,0.000160878696103
2038,ok,0.1252,1461.353636,,,selu,3,80,3,128,2,192,2,384,0.980018718524824,0.000152344918135
2039,ok,0.274,1187.990895,,,selu,3,64,2,160,1,128,3,256,0.517316908155261,5.22223163328081E-05
2040,ok,0.4084,1194.73491,,,elu,2,80,2,128,2,256,2,256,0.609745047028526,0.0001206921653
2041,ok,0.2727,1235.082705,,,selu,2,64,3,128,1,192,3,256,0.584824813502791,5.08635954080591E-05
2042,ok,0.9,1309.770295,,,selu,2,64,3,128,1,192,3,384,0.811290670803,7.64147907551324E-05
2043,ok,0.3922,1509.146062,,,elu,2,80,3,160,2,192,3,384,0.711853123073194,0.000121399397856
2044,ok,0.4366,1324.996368,,,relu,2,80,3,128,2,192,3,256,0.688603897355288,0.000139382711398
2045,ok,0.2224,1453.796377,,,relu,3,64,3,128,2,192,3,384,0.741629966824465,0.000135602073245
2046,ok,0.3564,1210.614498,,,relu,3,64,3,160,1,192,2,256,0.953166763712204,9.58329743018198E-05
2047,ok,0.1064,1583.578978,,,relu,3,80,3,160,2,192,3,384,0.586190660342003,5.69462555589565E-05
2048,ok,0.1238,1404.616965,,,rrelu,3,64,3,128,2,192,3,256,0.75453232749214,0.000145625752617
2049,ok,0.4122,1221.128284,,,elu,3,80,3,128,1,192,2,256,0.575210515297427,5.40264744871558E-05
2050,ok,0.3018,1276.137631,,,rrelu,3,80,2,128,2,128,3,256,0.36621794316566,0.000161296421907
2051,ok,0.3759,1382.390755,,,elu,2,80,3,160,2,128,3,384,0.633735829166969,0.000196681311847
2052,ok,0.9,1477.525687,,,selu,3,64,3,160,1,192,3,384,0.912802410132055,0.000166900243071
2053,ok,0.3628,1421.769951,,,rrelu,2,80,3,160,1,192,3,384,1.008273446317,0.000107930268527
2054,ok,0.1091,1730.408236,,,rrelu,3,80,3,160,2,256,3,384,1.09930419222701,8.26823954055715E-05
2055,ok,0.2948,1508.511678,,,elu,2,80,3,160,2,192,3,384,0.462309610714951,0.000107584338331
2056,ok,0.2892,1201.18832,,,relu,2,80,3,160,1,192,2,256,0.506845431334286,6.06725583007962E-05
2057,ok,0.3244,1061.895905,,,relu,2,64,2,160,1,128,3,256,0.392099135400957,9.26098072978645E-05
2058,ok,0.2935,1133.913576,,,elu,2,64,3,128,1,128,3,256,0.595412971869196,5.56343318181885E-05
2059,ok,0.2924,1015.542869,,,relu,2,64,2,160,1,128,2,384,0.650545916938998,0.000101210518795
2060,ok,0.3049,1329.56136,,,relu,3,80,2,160,2,256,2,256,0.293593158076386,0.000150544720617
2061,ok,0.3008,1311.699461,,,rrelu,3,80,2,160,2,192,2,256,0.646975801902661,5.38724035745434E-05
2062,ok,0.3397,1252.174912,,,selu,2,64,3,128,1,256,3,256,0.608949248272128,0.000177303316252
2063,ok,0.2968,1150.421686,,,rrelu,2,64,2,160,2,128,3,256,0.39596775410605,0.000172101208882
2064,ok,0.9,1296.836176,,,selu,2,64,3,160,1,192,3,256,1.05165133796276,0.000194490295041
2065,ok,0.355,1237.184118,,,rrelu,2,80,2,128,2,192,2,384,0.798523917626885,9.13032492748581E-05
2066,ok,0.3805,1354.098978,,,relu,2,64,3,160,1,192,3,384,0.700008378475765,6.46693232289462E-05
2067,ok,0.2975,1145.809585,,,relu,2,64,3,128,1,192,2,384,0.701749053039092,5.85525685922693E-05
2068,ok,0.1281,1500.57267,,,selu,3,64,3,160,2,256,2,384,0.844244460475081,9.41255102007751E-05
2069,ok,0.3064,1196.025741,,,relu,3,64,3,128,1,256,2,256,0.631829929430915,0.000130141932882
2070,ok,0.9,1078.669918,,,selu,2,64,2,128,1,192,2,384,1.08869657792363,0.000103585666306
2071,ok,0.2534,1261.613973,,,rrelu,3,64,3,128,1,192,2,384,0.356214079714378,5.25863355672664E-05
2072,ok,0.3207,1017.372149,,,rrelu,2,64,2,128,2,128,2,256,0.876477626471965,6.95140297949286E-05
2073,ok,0.2765,1456.449427,,,rrelu,3,64,3,160,1,192,3,384,0.698612823609085,9.76745906040182E-05
2074,ok,0.2949,1255.318961,,,rrelu,2,80,3,128,2,192,2,256,0.475485452627392,6.82148264619857E-05
2075,ok,0.2956,1153.073187,,,elu,3,80,2,128,1,128,2,384,0.304776113527678,0.000196443559052
2076,ok,0.4247,1401.106941,,,elu,2,80,2,128,2,256,3,384,1.02701685834169,0.00015073652198
2077,ok,0.2982,1117.46496,,,relu,2,80,2,128,2,128,2,384,0.834706149441724,0.000143949320555
2078,ok,0.1318,1282.787391,,,selu,3,64,3,128,2,128,3,256,0.2807342804638,0.000197025855326
2079,ok,0.2608,1070.607185,,,selu,2,80,2,128,2,128,2,256,0.431331023186263,5.88270933193316E-05
2080,ok,0.433,1257.43894,,,rrelu,2,80,2,160,1,256,2,384,0.944055810809105,0.000117655054527
2081,ok,0.3112,1172.13598,,,rrelu,2,80,2,128,1,192,3,256,0.6507938674099,8.53545928509541E-05
2082,ok,0.2678,1268.049301,,,rrelu,3,64,3,160,1,128,2,384,0.46629788720921,6.8991011175004E-05
2083,ok,0.282,1355.551562,,,elu,2,80,3,160,1,256,3,256,0.689826110462578,5.87606325939868E-05
2084,ok,0.3933,1097.008623,,,selu,2,64,2,128,1,192,2,384,0.699189305844147,8.08380463143006E-05
2085,ok,0.3827,1609.856949,,,selu,2,80,3,160,2,256,3,384,0.679058844421292,0.0001388558552
2086,ok,0.2516,1165.476835,,,elu,3,64,3,128,1,192,2,256,0.353077039094613,8.16468781592234E-05
2087,ok,0.307,1347.848602,,,elu,3,80,2,128,2,192,3,256,0.447250042382871,0.000114106587241
2088,ok,0.34,1571.303151,,,elu,3,80,2,160,2,256,3,384,0.349682277573815,0.000139739664964
2089,ok,0.3638,1300.136049,,,relu,3,64,2,160,2,192,3,256,0.448800760651474,0.000185879710819
2090,ok,0.2676,1153.359282,,,rrelu,3,64,3,128,1,128,2,256,0.460088067752552,9.50974626236104E-05
2091,ok,0.3245,1474.595774,,,selu,2,80,3,128,2,192,3,384,0.455801055587147,5.5182775437398E-05
2092,ok,0.9,1324.407354,,,selu,2,64,2,128,2,192,3,384,0.923813643792254,8.36182008943565E-05
2093,ok,0.3563,1232.626804,,,relu,2,80,3,160,1,128,3,256,0.929118004831366,8.77136193992358E-05
2094,ok,0.3318,1384.963277,,,elu,3,64,3,128,2,256,2,384,0.603152843542514,0.000113435420323
2095,ok,0.3055,1545.507979,,,rrelu,3,80,3,160,1,192,3,384,0.856792491468416,0.0001928670301
2096,ok,0.3868,1096.741455,,,relu,2,64,2,128,1,192,3,256,1.03946959713355,8.66396540487639E-05
2097,ok,0.2972,1217.31074,,,rrelu,2,80,3,160,1,192,2,256,0.488481350821915,0.000112435139899
2098,ok,0.3585,1420.470821,,,rrelu,2,80,3,128,1,256,3,384,0.731711552651927,0.000182780872384
2099,ok,0.4695,1422.077854,,,selu,2,80,3,160,1,192,3,384,0.29467454821754,0.000114903223172
2100,ok,0.3135,1071.10091,,,elu,2,64,3,128,2,128,2,256,0.819998513828728,6.87154895106391E-05
2101,ok,0.3392,1043.973238,,,rrelu,2,64,2,160,1,192,2,256,1.09272584498075,0.000111939266501
2102,ok,0.3833,1307.758586,,,elu,3,64,2,160,2,192,3,256,0.546120670963197,0.000119721135592
2103,ok,0.3284,1151.135798,,,rrelu,2,64,3,160,2,128,2,256,0.777975221531127,7.07412310090646E-05
2104,ok,0.3199,1308.669486,,,selu,2,80,3,128,1,256,2,384,0.803806195923949,0.000115224126457
2105,ok,0.2846,1086.875965,,,relu,3,64,2,128,1,192,2,256,0.363208478071267,0.000130598230809
2106,ok,0.9,1332.496583,,,selu,3,80,2,160,1,192,3,256,0.788086520159384,8.86704865945005E-05
2107,ok,0.3155,1362.216132,,,elu,2,64,2,128,2,256,3,384,0.28026484414095,0.000181567382013
2108,ok,0.3036,973.460442,,,elu,2,64,2,128,2,128,2,256,0.852663588841565,0.000114873455392
2109,ok,0.1393,1235.898286,,,selu,3,64,3,128,1,256,2,256,0.840078937115416,0.00013475446289
2110,ok,0.3379,1167.175605,,,selu,2,80,3,128,1,192,2,256,0.362887578413142,0.000142294265232
2111,ok,0.4058,1267.916323,,,rrelu,2,64,2,160,2,128,3,384,0.369896396419274,0.000152238864191
2112,ok,0.2145,1524.56113,,,rrelu,3,80,3,128,2,256,3,256,0.861669814182771,0.000132369471928
2113,ok,0.9,1422.330577,,,selu,2,80,3,160,2,192,3,256,0.988486814890181,5.35012629585102E-05
2114,ok,0.1251,1475.838576,,,selu,3,64,3,160,2,192,3,256,0.385481928731347,0.000164415078633
2115,ok,0.2849,1401.341647,,,rrelu,3,64,3,128,1,192,3,384,0.377978790788736,6.7585855331483E-05
2116,ok,0.3366,1261.85391,,,rrelu,2,80,2,128,2,192,3,256,1.0364804472482,7.64172865916136E-05
2117,ok,0.324,1320.61154,,,relu,2,64,3,160,2,192,3,256,0.392655977910993,0.000169656172511
2118,ok,0.3736,1331.301952,,,elu,3,64,2,160,1,192,3,384,0.963020269732452,9.92786450919843E-05
2119,ok,0.3446,1267.185224,,,elu,3,80,2,128,1,192,2,384,0.633239504975527,0.00017527793105
2120,ok,0.3704,1141.316355,,,elu,2,64,2,160,2,128,3,256,1.05191966239513,0.000154763539637
2121,ok,0.1196,1206.860691,,,selu,3,64,3,128,1,192,2,256,0.376943064311442,5.7656853857772E-05
2122,ok,0.4191,1238.104515,,,elu,3,80,2,160,1,192,2,384,0.405067013651769,9.78948924864538E-05
2123,ok,0.338,1235.321623,,,elu,2,64,3,128,2,256,2,256,0.814440741166103,0.000117562499267
2124,ok,0.3517,1475.389163,,,rrelu,2,80,2,160,2,256,3,384,0.739591417736277,8.64611330825783E-05
2125,ok,0.1112,1527.301695,,,rrelu,3,80,3,160,2,192,3,256,0.840424066535558,0.000109794004338
2126,ok,0.3646,1516.53561,,,relu,2,80,3,128,2,256,3,384,0.594075146064338,6.5486632123216E-05
2127,ok,0.3078,1444.502158,,,rrelu,3,64,3,128,1,256,3,384,0.267002659996026,0.000102343485261
2128,ok,0.3566,1381.843293,,,rrelu,2,80,2,160,1,256,3,384,0.273342760977619,9.30726646772892E-05
2129,ok,0.3153,1247.885576,,,relu,2,64,3,160,1,192,3,256,0.558415611634449,8.77239698573002E-05
2130,ok,0.3316,1479.727484,,,rrelu,3,80,3,160,1,128,3,384,0.334397424707154,9.03150723437826E-05
2131,ok,0.2162,1282.86497,,,selu,3,64,3,128,2,128,2,384,0.256763912769745,7.72340420076068E-05
2132,ok,0.2567,1202.561692,,,elu,3,80,2,128,1,128,3,256,0.701977257230114,7.60077512810797E-05
2133,ok,0.3124,1177.655231,,,rrelu,2,80,3,128,1,192,2,256,0.581663873620446,9.76565386034353E-05
2134,ok,0.2748,1228.059711,,,rrelu,3,80,2,160,1,128,2,384,0.355395762695435,7.83707076933126E-05
2135,ok,0.3633,1202.114554,,,elu,2,64,3,128,1,192,3,256,0.557734627418551,9.88197326387122E-05
2136,ok,0.1428,1370.827715,,,selu,3,64,3,128,2,192,2,384,0.900188514581158,0.000172379306867
2137,ok,0.473,1030.648154,,,rrelu,2,64,2,128,1,256,2,256,0.92368486653466,0.000132701291207
2138,ok,0.3599,1274.358287,,,elu,2,80,3,128,1,256,2,384,0.611969698564566,0.000110115102651
2139,ok,0.3268,1432.19868,,,rrelu,3,80,3,160,2,192,2,256,0.78879575142205,7.48503153213948E-05
2140,ok,0.2511,1170.501899,,,elu,3,64,3,128,2,128,2,256,0.250351129893685,5.12966818772687E-05
2141,ok,0.3667,1307.193633,,,selu,2,64,2,128,2,192,3,384,0.413053379203955,0.000149776023283
2142,ok,0.3661,1407.121563,,,selu,2,80,3,160,2,192,2,384,0.892111007022401,0.000126001826349
2143,ok,0.3396,1262.653441,,,elu,3,80,2,160,1,192,2,384,0.528646677480835,7.57753357745526E-05
2144,ok,0.2605,1338.074801,,,rrelu,3,80,3,160,1,192,2,256,0.643509750529492,9.14575846912744E-05
2145,ok,0.4344,1406.917173,,,rrelu,2,80,2,160,2,192,3,384,0.875667216176161,0.000161741788336
2146,ok,0.4123,1412.759169,,,elu,2,80,2,128,2,256,3,384,0.472351206892143,0.000131425144933
2147,ok,0.3589,1311.638314,,,selu,2,64,2,128,2,192,3,384,0.651052137095418,0.000133042362679
2148,ok,0.339,1247.660007,,,elu,3,64,3,128,2,192,2,256,0.868361560670367,9.548445874339E-05
2149,ok,0.3439,1226.8773,,,relu,2,64,3,128,1,256,3,256,0.9661877755204,0.000108402281479
2150,ok,0.3157,1184.273227,,,selu,2,64,3,160,2,128,2,256,0.332086738177852,0.000152973407053
2151,ok,0.3238,1121.427235,,,selu,2,64,3,128,1,128,2,384,0.903768679633346,0.0001528098536
2152,ok,0.3141,1331.039782,,,relu,3,64,2,128,2,256,2,384,0.688031287706584,8.85321208298936E-05
2153,ok,0.3435,1548.082008,,,relu,2,80,3,160,2,256,3,384,0.46031547426055,7.01319565808046E-05
2154,ok,0.3437,1180.468345,,,elu,3,64,2,128,2,192,2,256,0.808581360046532,0.000147063556635
2155,ok,0.366,1419.635161,,,rrelu,2,80,3,160,1,192,3,384,0.710584856252029,7.82583154709439E-05
2156,ok,0.2856,1258.367341,,,elu,2,64,3,128,2,192,3,256,0.57471149758423,6.58235501350984E-05
2157,ok,0.3276,1175.641145,,,rrelu,2,64,2,128,2,192,2,384,0.305971871450838,0.000145014687721
2158,ok,0.3536,1234.170658,,,elu,2,80,3,160,1,128,3,256,0.638248167075283,0.000126184688433
2159,ok,0.1196,1356.562612,,,selu,3,64,3,160,2,128,3,256,0.256651651623919,6.19162474974413E-05
2160,ok,0.319,1428.068159,,,rrelu,2,80,3,160,2,128,3,384,0.370356034408449,0.000192976759779
2161,ok,0.9,1300.404547,,,selu,3,64,3,128,1,192,3,256,0.879441507593416,5.85034655400788E-05
2162,ok,0.2903,1214.909852,,,elu,2,80,3,128,1,192,2,384,0.345286214081575,7.45403453559213E-05
2163,ok,0.3051,1196.000727,,,elu,2,80,3,160,2,128,2,256,0.445909035893167,0.000180662322984
2164,ok,0.3877,1377.194156,,,relu,2,64,3,128,2,192,3,384,0.642298389801711,0.000140385004991
2165,ok,0.3867,1234.31214,,,relu,2,80,2,160,1,256,3,256,0.437294981853397,0.000106045608045
2166,ok,0.2543,1286.597056,,,elu,3,64,2,160,2,192,2,384,0.483669821164809,6.7695500738201E-05
2167,ok,0.3383,1490.037096,,,rrelu,2,80,3,160,2,256,3,256,0.469043846467654,0.000109188893832
2168,ok,0.4486,1193.749063,,,rrelu,3,80,2,160,1,192,2,256,0.408956702800815,0.000151502425049
2169,ok,0.3556,1326.835955,,,elu,3,64,3,128,1,256,3,256,0.585131448999871,0.000195071118497
2170,ok,0.3097,1295.337775,,,relu,3,64,2,160,2,128,3,384,0.568267750293462,5.98450953427511E-05
2171,ok,0.2727,1289.219981,,,elu,2,80,3,160,1,192,3,256,0.748283427640867,5.90741676035442E-05
2172,ok,0.4346,1151.028051,,,elu,2,64,2,160,1,192,3,256,0.817299443468729,0.00014948325111
2173,ok,0.3592,1189.813645,,,selu,2,80,2,160,2,128,2,384,0.525899248475514,0.000156547514993
2174,ok,0.3844,1233.803329,,,relu,2,80,2,128,2,192,3,256,0.322121333777097,0.000179298875615
2175,ok,0.2604,1218.0668,,,rrelu,3,64,2,128,2,128,3,256,0.678354547396002,8.5867515440968E-05
2176,ok,0.3453,1312.609597,,,selu,2,80,3,128,1,128,3,384,0.757085030092269,0.000183031187807
2177,ok,0.2625,997.045854,,,rrelu,2,64,2,128,1,192,2,256,0.436724417389547,9.01223141646888E-05
2178,ok,0.3094,1487.057966,,,rrelu,3,80,2,128,2,192,3,384,0.571656855264664,9.64171285915851E-05
2179,ok,0.9,1352.594142,,,selu,3,64,3,160,1,192,3,256,1.06992397246701,0.000100345672634
2180,ok,0.2263,1411.201987,,,elu,3,64,3,160,2,128,3,384,0.567731418903632,9.63406857773631E-05
2181,ok,0.1141,1465.742462,,,elu,3,64,3,128,2,192,3,384,1.01918816664866,7.23825558621122E-05
2182,ok,0.243,1281.604064,,,elu,2,80,3,160,1,192,2,384,0.672017126633103,5.53425298851005E-05
2183,ok,0.1179,1473.273618,,,elu,3,64,3,128,2,192,3,384,0.428667602372478,0.000150137125318
2184,ok,0.321,1251.310495,,,relu,3,64,3,128,2,192,2,256,0.536724333649401,0.000141261841203
2185,ok,0.3679,1309.173835,,,elu,2,80,3,160,2,128,3,256,0.589372900688226,0.000172938097973
2186,ok,0.4212,1194.841839,,,elu,2,80,2,160,1,192,3,256,0.629781940936286,0.00012890835107
2187,ok,0.3285,1323.307899,,,rrelu,3,64,2,160,2,192,3,256,1.09468661764097,5.56586117502865E-05
2188,ok,0.445,1436.327985,,,relu,2,80,2,160,2,256,3,384,0.356386762178077,0.000119187810708
2189,ok,0.9,1601.841789,,,selu,3,80,3,160,1,256,3,384,0.929239238429786,0.000170893122875
2190,ok,0.5686,1118.369484,,,rrelu,2,64,2,160,1,128,3,256,1.04759606289728,7.24013300775856E-05
2191,ok,0.2745,1529.669093,,,rrelu,3,80,3,128,2,256,2,384,0.958078602197431,0.000121878677227
2192,ok,0.2974,1237.652832,,,elu,2,80,3,160,1,128,3,256,0.417275666804121,0.000107412701486
2193,ok,0.1438,1522.248883,,,rrelu,3,80,3,160,1,256,3,256,0.622731042198165,0.000103008530887
2194,ok,0.3983,1331.132727,,,relu,3,64,2,128,1,256,3,384,0.755495688681815,9.16824754296948E-05
2195,ok,0.3623,1344.317815,,,rrelu,3,64,2,160,1,192,3,384,0.989846815902953,5.50676547076884E-05
2196,ok,0.3754,1333.576257,,,selu,2,80,2,128,2,256,3,256,0.369788062011384,0.000102417255071
2197,ok,0.9,1203.991124,,,selu,2,64,2,128,2,192,3,256,0.797883637617883,6.58308788601018E-05
2198,ok,0.3546,1120.957509,,,selu,2,64,2,160,2,128,2,384,0.509040808849373,0.000156993697594
2199,ok,0.2941,1412.443347,,,rrelu,3,64,2,160,1,256,3,384,0.924508542869858,7.37392897863186E-05
2200,ok,0.1095,1409.664627,,,elu,3,64,3,160,2,192,3,256,1.08033111520679,5.75554507747187E-05
2201,ok,0.2939,1240.083116,,,rrelu,3,64,3,128,1,128,3,256,0.490849844942496,0.000189486083408
2202,ok,0.3437,1207.216755,,,elu,2,64,3,160,2,128,2,384,1.0129661600206,6.03175021454111E-05
2203,ok,0.2761,1407.56717,,,rrelu,3,80,2,128,2,192,3,256,0.56354192295748,0.000164987348962
2204,ok,0.2396,1215.595332,,,selu,3,64,3,128,2,128,2,256,0.299269891409215,0.000161058983817
2205,ok,0.292,1242.125956,,,elu,3,80,2,160,1,256,2,256,0.636449720623282,6.97947591477775E-05
2206,ok,0.2632,1487.773045,,,elu,3,80,3,128,2,256,3,256,1.02690072444147,5.56200144748145E-05
2207,ok,0.9,1100.900524,,,selu,2,64,2,160,1,128,3,256,0.915853010643872,0.000139150941209
2208,ok,0.2205,1463.086664,,,elu,3,80,3,128,2,256,2,384,0.328697176424023,8.02744644337211E-05
2209,ok,0.3595,1555.829596,,,selu,2,80,3,160,2,192,3,384,0.392114104043844,0.000134715356656
2210,ok,0.2736,1356.552807,,,relu,3,64,3,128,2,192,2,384,0.426252086849902,0.000103514450808
2211,ok,0.3533,1394.021993,,,elu,2,80,3,160,2,192,3,256,0.806078561950512,7.93783564439615E-05
2212,ok,0.342,1400.931006,,,elu,2,80,3,160,2,192,3,256,0.791296999453861,7.3809438778544E-05
2213,ok,0.2987,1351.499515,,,rrelu,2,80,3,160,1,256,2,384,0.41344018365026,0.000121417412738
2214,ok,0.9,1050.811039,,,selu,2,64,2,160,1,192,2,256,1.0905745463243,0.000139704251717
2215,ok,0.4646,1276.07662,,,selu,2,80,3,160,1,192,2,384,0.373399020268189,0.000164306370342
2216,ok,0.2926,1220.020274,,,relu,2,80,3,128,2,192,2,256,0.650401795030302,0.000174052956811
2217,ok,0.1102,1526.237689,,,selu,3,80,3,128,2,256,2,384,0.499151555670718,5.3806120996479E-05
2218,ok,0.2844,1238.22167,,,elu,2,80,3,128,2,128,3,256,0.73755588400092,8.09014961552382E-05
2219,ok,0.3424,1224.997834,,,selu,3,80,2,128,1,128,3,256,0.634418674107591,0.000100090481615
2220,ok,0.2873,1133.824962,,,rrelu,2,64,2,128,1,192,3,256,0.738167681518698,5.77678882713709E-05
2221,ok,0.337,1189.110306,,,relu,2,64,3,128,1,192,3,256,0.626074408645268,7.15021812557342E-05
2222,ok,0.2493,1186.072878,,,relu,3,80,2,160,2,128,2,256,0.254461748155811,6.03663699176157E-05
2223,ok,0.3133,1328.693562,,,selu,3,80,2,160,2,192,2,256,0.490707699163951,0.000105970181722
2224,ok,0.1285,1403.986277,,,relu,3,80,3,160,2,128,3,256,0.529508944658094,7.17186118993369E-05
2225,ok,0.295,1371.571597,,,relu,3,64,3,128,2,128,3,384,1.01650777737544,5.80373146459366E-05
2226,ok,0.3481,1373.018548,,,selu,2,64,3,160,1,192,3,384,0.766233778543533,0.000175475803495
2227,ok,0.9,1420.771991,,,selu,2,64,3,160,1,256,3,384,1.07343472290049,8.7344587150615E-05
2228,ok,0.3467,1247.78365,,,elu,3,80,2,128,2,192,2,256,1.03789401123299,8.63209839813011E-05
2229,ok,0.3458,1385.024368,,,elu,3,80,3,160,1,192,3,256,0.877873606697324,0.00010088227488
2230,ok,0.3225,1474.68309,,,rrelu,3,80,2,128,2,192,3,384,0.443135822303788,0.000134561992068
2231,ok,0.3793,1130.649038,,,elu,2,80,3,128,1,192,2,256,0.633442466953918,7.34846784946243E-05
2232,ok,0.3032,1237.018029,,,relu,3,64,3,128,2,192,2,256,0.599633577180444,6.47797414087144E-05
2233,ok,0.3069,1076.781271,,,selu,2,64,2,128,2,128,2,384,0.433819410041318,9.11307298482751E-05
2234,ok,0.9,1148.823498,,,selu,2,64,2,160,2,128,3,256,1.00320752515852,6.5746721268734E-05
2235,ok,0.2322,1334.767669,,,selu,3,64,3,128,1,256,3,256,0.348615549057995,0.000135421968459
2236,ok,0.3008,1183.719048,,,elu,3,64,3,128,1,128,2,384,0.466039402164879,6.09567391826884E-05
2237,ok,0.2836,1472.671075,,,relu,3,80,3,128,2,256,2,384,0.758643749538293,5.68945740425573E-05
2238,ok,0.3777,1277.570485,,,relu,3,80,3,128,1,128,3,256,0.823475003693354,0.000111544365525
2239,ok,0.3434,1222.895378,,,elu,2,64,3,160,2,128,2,384,1.09642235140721,0.000188684172951
2240,ok,0.1238,1466.817152,,,selu,3,64,3,160,1,192,3,384,0.278879998568457,0.00011317839413
2241,ok,0.1246,1316.788807,,,selu,3,64,3,160,1,128,3,256,0.280301571083444,0.000143036326883
2242,ok,0.9,1540.567486,,,selu,3,80,3,128,1,256,3,384,0.899705167339657,5.83772925786263E-05
2243,ok,0.3289,1146.110021,,,selu,3,64,2,160,1,192,2,256,0.781480692987083,9.43639751004261E-05
2244,ok,0.2974,1283.326222,,,elu,3,80,2,160,2,192,2,256,0.470584520564268,0.000103898341011
2245,ok,0.3318,1257.41759,,,selu,2,80,3,160,1,192,2,256,0.904837813839616,9.64690462391287E-05
2246,ok,0.2814,1264.213399,,,selu,2,80,3,160,1,256,2,256,0.800473539856029,7.3568783398285E-05
2247,ok,0.3023,1144.952138,,,elu,3,64,2,128,2,128,2,384,0.638672502068539,7.32956305326336E-05
2248,ok,0.125,1250.860978,,,selu,3,64,3,160,2,128,2,256,0.829806288211416,6.00503164004182E-05
2249,ok,0.3604,1417.394112,,,selu,3,64,2,160,2,256,3,256,0.262836841327135,0.000149505908032
2250,ok,0.3345,1044.0241,,,relu,2,80,2,128,1,128,2,384,1.03013988201163,5.13699454541887E-05
2251,ok,0.3822,1383.283974,,,rrelu,2,64,2,160,2,192,3,384,0.380760500140138,6.57381829307593E-05
2252,ok,0.2773,1301.248649,,,relu,3,64,2,128,2,256,2,384,0.254581009018897,0.00014607263289
2253,ok,0.3108,1215.904946,,,relu,2,80,3,128,2,192,2,256,0.894168461339336,9.63290776390046E-05
2254,ok,0.3182,1204.20924,,,selu,2,64,3,160,1,128,2,384,0.471445417252655,0.00015115241621
2255,ok,0.3801,1270.9973,,,elu,2,80,3,160,1,192,2,384,0.645854960503179,0.000163934342171
2256,ok,0.3772,1299.57695,,,elu,2,64,3,160,2,192,2,384,0.772109069535056,0.000103924298794
2257,ok,0.3362,1020.441364,,,relu,2,64,2,160,2,128,2,256,0.734570001224043,0.000105081387389
2258,ok,0.3058,1303.460793,,,rrelu,3,64,2,160,2,192,2,384,0.394352832426856,5.43792991323709E-05
2259,ok,0.3365,1240.688722,,,rrelu,3,64,2,128,1,128,3,384,1.03091902970077,8.6582619063404E-05
2260,ok,0.9,1255.364058,,,selu,2,80,2,160,1,128,3,384,0.971062668689337,0.000106509985835
2261,ok,0.4148,1283.318098,,,relu,2,64,2,160,1,256,3,384,0.59601550816293,0.000108227256691
2262,ok,0.344,1123.349784,,,relu,2,80,2,128,2,192,2,256,0.47094058327859,0.000185518978056
2263,ok,0.3681,1339.07751,,,elu,3,80,3,128,1,192,3,256,0.694196108659555,0.000163168875791
2264,ok,0.3729,1229.341037,,,selu,2,64,2,160,2,192,2,384,0.954833300537837,0.000100712636165
2265,ok,0.2556,1183.546565,,,selu,2,80,3,128,1,192,2,256,0.598019686307534,5.22355782317085E-05
2266,ok,0.3571,1231.945065,,,relu,2,64,3,128,1,128,3,384,0.990645217555522,6.25850099002628E-05
2267,ok,0.3031,1155.002131,,,rrelu,3,64,2,160,1,192,2,256,1.01762779011285,5.81585939874202E-05
2268,ok,0.9,1354.433093,,,selu,2,80,2,160,2,256,3,256,0.97114118106133,0.000180970679084
2269,ok,0.2603,1042.12592,,,relu,2,64,2,128,2,128,2,384,0.700253194078559,5.90610425434443E-05
2270,ok,0.3374,1376.156586,,,elu,3,80,3,160,1,192,2,384,0.520927660289319,0.000193462138711
2271,ok,0.2767,1137.373023,,,relu,2,64,3,128,2,128,2,384,0.297389641313194,0.00018432863173
2272,ok,0.3455,1331.162982,,,relu,3,64,3,128,2,192,2,384,0.986823611182072,0.000157721377012
2273,ok,0.2834,1221.010833,,,selu,2,64,3,128,2,128,3,256,0.438485834266493,8.04233445910147E-05
2274,ok,0.1941,1459.625187,,,selu,3,64,3,128,1,256,3,384,0.293873745797546,6.06929645654254E-05
2275,ok,0.2676,1192.258241,,,relu,2,64,3,128,1,192,3,256,0.377750508190862,0.00014239752916
2276,ok,0.3452,1278.285895,,,elu,2,80,3,128,1,256,3,256,0.804437803529717,5.380662488034E-05
